Entity_Name,Year,Quarter,Type,Count,Amount,State
chengalpattu,2019,2,District,3719692,5655296088.730306,tamil-nadu
coimbatore,2019,2,District,3191687,7063644440.487608,tamil-nadu
thiruvallur,2019,2,District,2486358,4674408137.818318,tamil-nadu
kancheepuram,2019,2,District,1656532,2936409443.5988774,tamil-nadu
tiruppur,2019,2,District,1179119,2631888252.799778,tamil-nadu
salem,2019,2,District,1018100,2340941775.7458673,tamil-nadu
tiruchirappalli,2019,2,District,776306,1748258486.2944927,tamil-nadu
madurai,2019,2,District,741073,1703311128.1845107,tamil-nadu
krishnagiri,2019,2,District,663016,1504554589.8086202,tamil-nadu
600003,2019,3,Pincode,6406756,14709936634.889,tamil-nadu
641001,2019,3,Pincode,1998001,5484926978.195975,tamil-nadu
600119,2019,3,Pincode,722934,796879009.5874771,tamil-nadu
600097,2019,3,Pincode,649021,734602492.2289515,tamil-nadu
636015,2019,3,Pincode,512223,1307747080.3076725,tamil-nadu
641601,2019,3,Pincode,510742,1301324485.20942,tamil-nadu
600130,2019,3,Pincode,451652,552719273.3423706,tamil-nadu
600100,2019,3,Pincode,422801,601833751.4182258,tamil-nadu
620001,2019,3,Pincode,373860,917332900.1667721,tamil-nadu
602105,2019,3,Pincode,335042,449183531.5210887,tamil-nadu
chennai,2019,3,District,11333032,23024193806.41262,tamil-nadu
chengalpattu,2019,3,District,5765425,7255276540.840912,tamil-nadu
coimbatore,2019,3,District,4303835,9457627886.22332,tamil-nadu
thiruvallur,2019,3,District,3497534,5790229760.583482,tamil-nadu
kancheepuram,2019,3,District,2374121,3749463855.838708,tamil-nadu
tiruppur,2019,3,District,1583318,3459384833.8566313,tamil-nadu
salem,2019,3,District,1348219,3089948772.2836018,tamil-nadu
tiruchirappalli,2019,3,District,1028271,2283457398.7735853,tamil-nadu
madurai,2019,3,District,1004838,2163231649.618825,tamil-nadu
krishnagiri,2019,3,District,906439,1897364248.7738578,tamil-nadu
600003,2019,4,Pincode,10008230,21375916666.727257,tamil-nadu
641001,2019,4,Pincode,2511187,6450498209.012604,tamil-nadu
600119,2019,4,Pincode,949727,977965752.8065317,tamil-nadu
600097,2019,4,Pincode,866888,899930959.1075094,tamil-nadu
641601,2019,4,Pincode,652932,1545981089.7466207,tamil-nadu
600130,2019,4,Pincode,635201,702860307.7140641,tamil-nadu
636015,2019,4,Pincode,615141,1454784543.1661992,tamil-nadu
600100,2019,4,Pincode,569544,745066620.5642649,tamil-nadu
620001,2019,4,Pincode,477841,1090800191.3511899,tamil-nadu
600096,2019,4,Pincode,465289,564372574.964261,tamil-nadu
chennai,2019,4,District,16437269,31810645818.308853,tamil-nadu
chengalpattu,2019,4,District,7809082,9083457170.596087,tamil-nadu
coimbatore,2019,4,District,5937176,11949970482.923735,tamil-nadu
thiruvallur,2019,4,District,4441180,7308502938.397885,tamil-nadu
kancheepuram,2019,4,District,3134851,4643283492.789846,tamil-nadu
tiruppur,2019,4,District,2020118,4339514037.303126,tamil-nadu
salem,2019,4,District,1754893,3897469229.2628374,tamil-nadu
tiruchirappalli,2019,4,District,1364259,2850823022.8616314,tamil-nadu
madurai,2019,4,District,1315576,2775348044.296371,tamil-nadu
krishnagiri,2019,4,District,1302647,2599923579.484123,tamil-nadu
600003,2020,1,Pincode,14352747,29310364582.884754,tamil-nadu
641018,2020,1,Pincode,2111071,5210013493.294355,tamil-nadu
600119,2020,1,Pincode,1064670,1128163380.7142224,tamil-nadu
600097,2020,1,Pincode,924315,997907165.891912,tamil-nadu
600130,2020,1,Pincode,718114,787939417.523159,tamil-nadu
600100,2020,1,Pincode,658195,858538448.1417917,tamil-nadu
600096,2020,1,Pincode,549025,641642642.4866289,tamil-nadu
600042,2020,1,Pincode,521888,643566422.7428123,tamil-nadu
602105,2020,1,Pincode,519858,594897331.0955238,tamil-nadu
636006,2020,1,Pincode,464201,1203247531.510053,tamil-nadu
chennai,2020,1,District,21747309,40923609646.495,tamil-nadu
chengalpattu,2020,1,District,8891884,10378205348.593527,tamil-nadu
coimbatore,2020,1,District,6238270,11125605562.452183,tamil-nadu
thiruvallur,2020,1,District,5190597,8255497494.992451,tamil-nadu
kancheepuram,2020,1,District,3618880,5144042351.014135,tamil-nadu
tiruppur,2020,1,District,1918620,3829323477.068222,tamil-nadu
salem,2020,1,District,1816883,3938965855.2653995,tamil-nadu
krishnagiri,2020,1,District,1806032,3381602583.567412,tamil-nadu
madurai,2020,1,District,1334450,2667507196.7747316,tamil-nadu
vellore,2020,1,District,1236004,1793602013.1346076,tamil-nadu
600003,2020,2,Pincode,8641869,22394007817.575096,tamil-nadu
641018,2020,2,Pincode,1711806,4858715192.665498,tamil-nadu
636006,2020,2,Pincode,436554,1192597688.7090073,tamil-nadu
600100,2020,2,Pincode,366181,539808099.6082759,tamil-nadu
635109,2020,2,Pincode,344887,536735274.25252926,tamil-nadu
600119,2020,2,Pincode,318150,410033287.9929408,tamil-nadu
635126,2020,2,Pincode,311070,526135656.1687701,tamil-nadu
600097,2020,2,Pincode,290595,360451206.47577035,tamil-nadu
602105,2020,2,Pincode,255659,328797416.64725065,tamil-nadu
641602,2020,2,Pincode,248113,458699601.40400076,tamil-nadu
chennai,2020,2,District,12611208,29147317644.503105,tamil-nadu
coimbatore,2020,2,District,4598586,9331489602.732159,tamil-nadu
chengalpattu,2020,2,District,3911793,5672393784.752347,tamil-nadu
thiruvallur,2020,2,District,3872452,6511946063.874299,tamil-nadu
kancheepuram,2020,2,District,2203060,3393883768.084098,tamil-nadu
salem,2020,2,District,1996687,3860454261.651264,tamil-nadu
krishnagiri,2020,2,District,1815882,2926042853.456265,tamil-nadu
tiruppur,2020,2,District,1672101,2911511483.8182716,tamil-nadu
madurai,2020,2,District,1479517,2674909377.665058,tamil-nadu
tiruchirappalli,2020,2,District,1239752,2259353198.2312646,tamil-nadu
600003,2020,3,Pincode,11269288,28801727693.914406,tamil-nadu
641018,2020,3,Pincode,2261155,6118709428.796043,tamil-nadu
636006,2020,3,Pincode,1015825,2794983704.570053,tamil-nadu
635109,2020,3,Pincode,598811,1002653790.519563,tamil-nadu
600100,2020,3,Pincode,514489,768349593.1809273,tamil-nadu
635126,2020,3,Pincode,512840,818669317.5640285,tamil-nadu
625001,2020,3,Pincode,453384,1223732991.2024899,tamil-nadu
641602,2020,3,Pincode,448547,1009083629.0274758,tamil-nadu
602105,2020,3,Pincode,446062,630267409.1499232,tamil-nadu
638001,2020,3,Pincode,397031,1113899382.2844071,tamil-nadu
chennai,2020,3,District,17354210,39868873382.45007,tamil-nadu
coimbatore,2020,3,District,6742559,13861133095.484821,tamil-nadu
thiruvallur,2020,3,District,5496010,10295422113.34424,tamil-nadu
chengalpattu,2020,3,District,5205491,7909757202.294512,tamil-nadu
kancheepuram,2020,3,District,3333347,5572087481.284176,tamil-nadu
salem,2020,3,District,3016579,6990924402.004694,tamil-nadu
krishnagiri,2020,3,District,2701216,4989224721.359926,tamil-nadu
tiruppur,2020,3,District,2654998,5542739051.315315,tamil-nadu
madurai,2020,3,District,2157858,4867134340.423642,tamil-nadu
erode,2020,3,District,1662818,3580607368.6476803,tamil-nadu
600003,2020,4,Pincode,11690163,26114457256.84628,tamil-nadu
641018,2020,4,Pincode,2424429,5568050172.039789,tamil-nadu
636006,2020,4,Pincode,1174582,2889128960.595086,tamil-nadu
635109,2020,4,Pincode,1165466,1845088384.5167162,tamil-nadu
635126,2020,4,Pincode,1017235,1521953929.3793557,tamil-nadu
600100,2020,4,Pincode,992411,1308127036.490784,tamil-nadu
602105,2020,4,Pincode,940801,1155605481.4166443,tamil-nadu
641602,2020,4,Pincode,761944,1627583745.7923462,tamil-nadu
600056,2020,4,Pincode,739273,1109853352.4073906,tamil-nadu
600042,2020,4,Pincode,710121,904201988.7445955,tamil-nadu
chennai,2020,4,District,24172148,46230345977.314285,tamil-nadu
coimbatore,2020,4,District,10473572,18723397961.28515,tamil-nadu
thiruvallur,2020,4,District,10184454,17303936393.299397,tamil-nadu
chengalpattu,2020,4,District,10168033,13669246947.729094,tamil-nadu
kancheepuram,2020,4,District,6509711,9795433898.261469,tamil-nadu
krishnagiri,2020,4,District,5011992,9044884706.251482,tamil-nadu
salem,2020,4,District,4407759,9865912487.837538,tamil-nadu
tiruppur,2020,4,District,4364806,8662796446.594257,tamil-nadu
madurai,2020,4,District,3222620,7010358411.213523,tamil-nadu
erode,2020,4,District,2534766,5126731992.032161,tamil-nadu
600003,2021,1,Pincode,25512152,44939868773.04715,tamil-nadu
641018,2021,1,Pincode,4542090,8296801382.806343,tamil-nadu
636006,2021,1,Pincode,2318051,4686183219.283338,tamil-nadu
635109,2021,1,Pincode,1238103,1900317477.799319,tamil-nadu
602105,2021,1,Pincode,1135840,1360867198.7375581,tamil-nadu
600100,2021,1,Pincode,1095476,1466611474.8299057,tamil-nadu
635126,2021,1,Pincode,1072079,1586170318.8836057,tamil-nadu
600119,2021,1,Pincode,854299,1006535205.3841006,tamil-nadu
625001,2021,1,Pincode,851451,1833415848.5645742,tamil-nadu
600042,2021,1,Pincode,831771,1034683333.1038237,tamil-nadu
chennai,2021,1,District,39623781,67401706552.937416,tamil-nadu
coimbatore,2021,1,District,13630124,22657497371.80345,tamil-nadu
chengalpattu,2021,1,District,11689531,15537387199.626888,tamil-nadu
thiruvallur,2021,1,District,11085004,18895161862.27714,tamil-nadu
kancheepuram,2021,1,District,7239244,10815729803.34292,tamil-nadu
salem,2021,1,District,5675889,12397067358.312304,tamil-nadu
krishnagiri,2021,1,District,5202492,9440763059.482832,tamil-nadu
tiruppur,2021,1,District,4975985,9855808601.269077,tamil-nadu
madurai,2021,1,District,3516926,7776155489.0908375,tamil-nadu
erode,2021,1,District,3015359,6105816825.193925,tamil-nadu
600003,2021,2,Pincode,31694305,54282023022.63944,tamil-nadu
641018,2021,2,Pincode,5338666,9441179349.819544,tamil-nadu
636006,2021,2,Pincode,2808515,5258089982.689848,tamil-nadu
635109,2021,2,Pincode,1275081,2006220732.4877515,tamil-nadu
635126,2021,2,Pincode,1053379,1591448500.4473886,tamil-nadu
602105,2021,2,Pincode,1016568,1222850945.1461587,tamil-nadu
625001,2021,2,Pincode,998470,1956382556.8370545,tamil-nadu
600100,2021,2,Pincode,976163,1399029790.5335903,tamil-nadu
638001,2021,2,Pincode,968778,1829285601.8969312,tamil-nadu
641606,2021,2,Pincode,882662,1597137037.2545476,tamil-nadu
chennai,2021,2,District,43737916,74499227803.65169,tamil-nadu
coimbatore,2021,2,District,13478464,22760967333.98004,tamil-nadu
thiruvallur,2021,2,District,10992425,19318347570.29032,tamil-nadu
chengalpattu,2021,2,District,10075805,14457269251.206604,tamil-nadu
kancheepuram,2021,2,District,6712965,10372666957.168972,tamil-nadu
salem,2021,2,District,6557056,13210082950.603289,tamil-nadu
krishnagiri,2021,2,District,5709389,10202810394.134584,tamil-nadu
tiruppur,2021,2,District,5150795,9379303653.11161,tamil-nadu
madurai,2021,2,District,3953976,8300059490.344873,tamil-nadu
erode,2021,2,District,3273510,6223483781.161043,tamil-nadu
600003,2021,3,Pincode,42982007,71274098295.90457,tamil-nadu
641018,2021,3,Pincode,7936164,13854294288.678345,tamil-nadu
636006,2021,3,Pincode,3672350,6959855100.6840725,tamil-nadu
635109,2021,3,Pincode,1825088,2870893024.0417814,tamil-nadu
635126,2021,3,Pincode,1608746,2373351087.656296,tamil-nadu
602105,2021,3,Pincode,1520017,1812031117.3820472,tamil-nadu
641602,2021,3,Pincode,1367642,2684695543.2562833,tamil-nadu
600100,2021,3,Pincode,1350298,1860703756.770228,tamil-nadu
638001,2021,3,Pincode,1332618,2583766792.997224,tamil-nadu
641606,2021,3,Pincode,1310393,2388622653.5035377,tamil-nadu
chennai,2021,3,District,60971210,100463999673.28705,tamil-nadu
coimbatore,2021,3,District,20245762,33773953433.75327,tamil-nadu
thiruvallur,2021,3,District,15395149,26049988524.55871,tamil-nadu
chengalpattu,2021,3,District,14140388,19685011908.637135,tamil-nadu
kancheepuram,2021,3,District,9646258,14550143056.676134,tamil-nadu
salem,2021,3,District,8972048,18517560410.07822,tamil-nadu
tiruppur,2021,3,District,8398025,15282996499.831757,tamil-nadu
krishnagiri,2021,3,District,8122339,14578072272.708693,tamil-nadu
madurai,2021,3,District,5142737,11208939183.589071,tamil-nadu
erode,2021,3,District,4668549,9015063256.621798,tamil-nadu
600003,2021,4,Pincode,54054310,83084090738.55415,tamil-nadu
641018,2021,4,Pincode,10521066,18538563797.394085,tamil-nadu
636006,2021,4,Pincode,4873445,8282830631.999786,tamil-nadu
635109,2021,4,Pincode,2291857,3599042483.4035006,tamil-nadu
635126,2021,4,Pincode,1962102,2901462305.604706,tamil-nadu
602105,2021,4,Pincode,1820307,2105004028.3738217,tamil-nadu
641602,2021,4,Pincode,1806619,3224339266.1110125,tamil-nadu
638001,2021,4,Pincode,1748741,3214426277.67511,tamil-nadu
600100,2021,4,Pincode,1601658,2180876811.626523,tamil-nadu
641606,2021,4,Pincode,1599490,2680099178.036751,tamil-nadu
chennai,2021,4,District,76229690,118203166308.69281,tamil-nadu
coimbatore,2021,4,District,27081380,43635817078.197556,tamil-nadu
thiruvallur,2021,4,District,19146359,31072880036.32846,tamil-nadu
chengalpattu,2021,4,District,17730987,23840432091.355568,tamil-nadu
salem,2021,4,District,11783515,22754882844.827263,tamil-nadu
kancheepuram,2021,4,District,11777894,17286201190.039677,tamil-nadu
tiruppur,2021,4,District,11167439,18701118258.10759,tamil-nadu
krishnagiri,2021,4,District,10363352,18220873236.79904,tamil-nadu
madurai,2021,4,District,6309318,13464800515.296556,tamil-nadu
erode,2021,4,District,6109637,11279232350.572424,tamil-nadu
600003,2022,1,Pincode,62446149,95888452779.63263,tamil-nadu
641018,2022,1,Pincode,12588968,24436130479.46472,tamil-nadu
636006,2022,1,Pincode,5321118,9190335218.72433,tamil-nadu
635109,2022,1,Pincode,2529796,3995922448.343732,tamil-nadu
635126,2022,1,Pincode,2133935,3120121471.4986033,tamil-nadu
641602,2022,1,Pincode,2060478,3585502916.232564,tamil-nadu
602105,2022,1,Pincode,2034034,2412500026.8843203,tamil-nadu
638001,2022,1,Pincode,1982168,3629711418.7918158,tamil-nadu
641606,2022,1,Pincode,1862567,3056211719.8197355,tamil-nadu
600100,2022,1,Pincode,1849606,2551967667.3345017,tamil-nadu
chennai,2022,1,District,87458453,135444152912.82495,tamil-nadu
coimbatore,2022,1,District,30679187,51963955887.092926,tamil-nadu
thiruvallur,2022,1,District,21243322,35412374869.40968,tamil-nadu
chengalpattu,2022,1,District,19802491,27209616572.77708,tamil-nadu
salem,2022,1,District,13278693,26325325605.86054,tamil-nadu
kancheepuram,2022,1,District,13219354,19642924522.879723,tamil-nadu
tiruppur,2022,1,District,12755181,20994558968.024055,tamil-nadu
krishnagiri,2022,1,District,11729353,20650466208.670746,tamil-nadu
madurai,2022,1,District,7084562,15309320989.586182,tamil-nadu
erode,2022,1,District,6860000,12788323701.47359,tamil-nadu
600003,2022,2,Pincode,75241472,108938946466.4329,tamil-nadu
641018,2022,2,Pincode,14629361,27251696998.752544,tamil-nadu
636006,2022,2,Pincode,6530959,10644716245.12516,tamil-nadu
635109,2022,2,Pincode,2964991,4720223119.00359,tamil-nadu
635126,2022,2,Pincode,2492364,3589177494.7607107,tamil-nadu
641602,2022,2,Pincode,2484283,4129162575.8199277,tamil-nadu
602105,2022,2,Pincode,2411211,2767735011.169202,tamil-nadu
638001,2022,2,Pincode,2356156,4040419801.569825,tamil-nadu
600100,2022,2,Pincode,2286488,3032455837.5391455,tamil-nadu
641606,2022,2,Pincode,2193353,3271923943.3149133,tamil-nadu
chennai,2022,2,District,105344784,154665269695.64178,tamil-nadu
coimbatore,2022,2,District,36695888,59260276493.124756,tamil-nadu
thiruvallur,2022,2,District,25490825,40588215771.8699,tamil-nadu
chengalpattu,2022,2,District,25456618,33118244166.512466,tamil-nadu
salem,2022,2,District,16106627,30338068694.55334,tamil-nadu
kancheepuram,2022,2,District,15868496,22731542491.811836,tamil-nadu
tiruppur,2022,2,District,15482000,23838727353.10485,tamil-nadu
krishnagiri,2022,2,District,13942838,24721054679.65894,tamil-nadu
madurai,2022,2,District,8320838,17264493941.688946,tamil-nadu
erode,2022,2,District,8037374,14313011584.19171,tamil-nadu
600119,2022,3,Pincode,54651373,74718053576.90952,tamil-nadu
636014,2022,3,Pincode,20259438,28349190740.985077,tamil-nadu
641045,2022,3,Pincode,19099879,27635618531.8156,tamil-nadu
625001,2022,3,Pincode,11979830,20707246455.0557,tamil-nadu
600003,2022,3,Pincode,10598330,17101667469.240383,tamil-nadu
641602,2022,3,Pincode,5887176,8047928131.869511,tamil-nadu
635109,2022,3,Pincode,3057691,4763463314.477103,tamil-nadu
635126,2022,3,Pincode,2820375,4082712917.5965753,tamil-nadu
620008,2022,3,Pincode,2684155,4773527510.595255,tamil-nadu
641018,2022,3,Pincode,2642228,4984058675.54731,tamil-nadu
chengalpattu,2022,3,District,78987490,106079722725.66629,tamil-nadu
coimbatore,2022,3,District,43610373,63815834929.8924,tamil-nadu
chennai,2022,3,District,42908667,65344650467.52282,tamil-nadu
salem,2022,3,District,31403065,50435972371.68587,tamil-nadu
thiruvallur,2022,3,District,25690184,40124901027.15739,tamil-nadu
madurai,2022,3,District,18854500,34963057317.53805,tamil-nadu
tiruppur,2022,3,District,17847117,25599159008.871284,tamil-nadu
kancheepuram,2022,3,District,16476680,22598905113.9707,tamil-nadu
krishnagiri,2022,3,District,14932340,25680854032.527496,tamil-nadu
erode,2022,3,District,9576460,15897874506.90147,tamil-nadu
600119,2022,4,Pincode,82889654,111402422914.48465,tamil-nadu
636014,2022,4,Pincode,21699572,29929367291.49858,tamil-nadu
641045,2022,4,Pincode,15769128,23052180926.24506,tamil-nadu
625001,2022,4,Pincode,14703058,24536471051.54523,tamil-nadu
641602,2022,4,Pincode,7786748,10467948069.96344,tamil-nadu
620008,2022,4,Pincode,3757206,6386260127.209974,tamil-nadu
600009,2022,4,Pincode,3486481,5357295835.789652,tamil-nadu
635109,2022,4,Pincode,3336387,5059804049.212596,tamil-nadu
635126,2022,4,Pincode,3113919,4467613782.531245,tamil-nadu
602105,2022,4,Pincode,2788086,2868136486.4934983,tamil-nadu
chengalpattu,2022,4,District,109159290,143850411731.03558,tamil-nadu
coimbatore,2022,4,District,40259816,56926594389.6588,tamil-nadu
chennai,2022,4,District,36087169,52708969517.53118,tamil-nadu
salem,2022,4,District,33193962,52189264730.86203,tamil-nadu
thiruvallur,2022,4,District,27335584,41018657465.028946,tamil-nadu
madurai,2022,4,District,21930141,39075713283.65903,tamil-nadu
